"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Skip loss","run-multi-task-debiasing-separate-logits - Skip loss__MIN","run-multi-task-debiasing-separate-logits - Skip loss__MAX"
"35947","179732","179732","179732","0.2411169856786728","0.2411169856786728","0.2411169856786728"
"35972","179857","179857","179857","0.18986374139785767","0.18986374139785767","0.18986374139785767"
"35986","179927","179927","179927","0.3297503590583801","0.3297503590583801","0.3297503590583801"
"35987","179932","179932","179932","0.5162369012832642","0.5162369012832642","0.5162369012832642"
"36004","180017","180017","180017","0.45434343814849854","0.45434343814849854","0.45434343814849854"
"36006","180027","180027","180027","0.2527056038379669","0.2527056038379669","0.2527056038379669"
"36030","180147","180147","180147","0.568638026714325","0.568638026714325","0.568638026714325"
"36033","180162","180162","180162","0.37697726488113403","0.37697726488113403","0.37697726488113403"
"36050","180247","180247","180247","0.2252507209777832","0.2252507209777832","0.2252507209777832"
"36051","180252","180252","180252","0.11449766159057617","0.11449766159057617","0.11449766159057617"
"36056","180277","180277","180277","0.25190269947052","0.25190269947052","0.25190269947052"
"36061","180302","180302","180302","0.2588077187538147","0.2588077187538147","0.2588077187538147"
"36063","180312","180312","180312","0.5442535877227783","0.5442535877227783","0.5442535877227783"
"36073","180362","180362","180362","0.34229838848114014","0.34229838848114014","0.34229838848114014"
"36079","180392","180392","180392","0.3603881001472473","0.3603881001472473","0.3603881001472473"
"36080","180397","180397","180397","0.16774214804172516","0.16774214804172516","0.16774214804172516"
"36141","180702","180702","180702","0.1645018756389618","0.1645018756389618","0.1645018756389618"
"36154","180767","180767","180767","0.25910302996635437","0.25910302996635437","0.25910302996635437"
"36159","180792","180792","180792","0.42644739151000977","0.42644739151000977","0.42644739151000977"
"36177","180882","180882","180882","0.21430519223213196","0.21430519223213196","0.21430519223213196"
"36187","180932","180932","180932","0.09670665115118027","0.09670665115118027","0.09670665115118027"
"36205","181022","181022","181022","0.12135238200426102","0.12135238200426102","0.12135238200426102"
"36212","181057","181057","181057","0.19495229423046112","0.19495229423046112","0.19495229423046112"
"36216","181077","181077","181077","0.2336716204881668","0.2336716204881668","0.2336716204881668"
"36241","181202","181202","181202","0.18560296297073364","0.18560296297073364","0.18560296297073364"
"36254","181267","181267","181267","0.19226416945457458","0.19226416945457458","0.19226416945457458"
"36260","181297","181297","181297","0.11283276975154877","0.11283276975154877","0.11283276975154877"
"36264","181317","181317","181317","0.14326894283294678","0.14326894283294678","0.14326894283294678"
"36268","181337","181337","181337","0.25236082077026367","0.25236082077026367","0.25236082077026367"
"36271","181352","181352","181352","0.4245566725730896","0.4245566725730896","0.4245566725730896"
"36277","181382","181382","181382","0.31085363030433655","0.31085363030433655","0.31085363030433655"
"36310","181547","181547","181547","0.27324095368385315","0.27324095368385315","0.27324095368385315"
"36345","181722","181722","181722","0.1130995973944664","0.1130995973944664","0.1130995973944664"
"36355","181772","181772","181772","0.14965811371803284","0.14965811371803284","0.14965811371803284"
"36378","181887","181887","181887","0.1136213093996048","0.1136213093996048","0.1136213093996048"
"36392","181957","181957","181957","0.0912078395485878","0.0912078395485878","0.0912078395485878"
"36402","182007","182007","182007","0.2458515763282776","0.2458515763282776","0.2458515763282776"
"36422","182107","182107","182107","0.34183183312416077","0.34183183312416077","0.34183183312416077"
"36425","182122","182122","182122","0.09246518462896347","0.09246518462896347","0.09246518462896347"
"36426","182127","182127","182127","0.3048151135444641","0.3048151135444641","0.3048151135444641"
"36439","182192","182192","182192","0.23081690073013306","0.23081690073013306","0.23081690073013306"
"36461","182302","182302","182302","0.14084169268608093","0.14084169268608093","0.14084169268608093"
"36474","182367","182367","182367","0.11232525110244751","0.11232525110244751","0.11232525110244751"
"36477","182382","182382","182382","0.29717546701431274","0.29717546701431274","0.29717546701431274"
"36496","182477","182477","182477","0.17770059406757355","0.17770059406757355","0.17770059406757355"
"36525","182622","182622","182622","0.2851870059967041","0.2851870059967041","0.2851870059967041"
"36551","182752","182752","182752","0.1915922611951828","0.1915922611951828","0.1915922611951828"
"36556","182777","182777","182777","0.4408816397190094","0.4408816397190094","0.4408816397190094"
"36574","182867","182867","182867","0.3976084887981415","0.3976084887981415","0.3976084887981415"
"36579","182892","182892","182892","0.10786990821361542","0.10786990821361542","0.10786990821361542"
"36582","182907","182907","182907","0.09127505123615265","0.09127505123615265","0.09127505123615265"
"36585","182922","182922","182922","0.2925770580768585","0.2925770580768585","0.2925770580768585"
"36609","183042","183042","183042","0.10673455148935318","0.10673455148935318","0.10673455148935318"
"36619","183092","183092","183092","0.2185155302286148","0.2185155302286148","0.2185155302286148"
"36629","183142","183142","183142","0.1797996312379837","0.1797996312379837","0.1797996312379837"
"36631","183152","183152","183152","0.41748887300491333","0.41748887300491333","0.41748887300491333"
"36644","183217","183217","183217","0.16310447454452515","0.16310447454452515","0.16310447454452515"
"36648","183237","183237","183237","0.20797379314899445","0.20797379314899445","0.20797379314899445"
"36660","183297","183297","183297","0.16268973052501678","0.16268973052501678","0.16268973052501678"
"36686","183427","183427","183427","0.2368793487548828","0.2368793487548828","0.2368793487548828"
"36694","183467","183467","183467","0.3333102762699127","0.3333102762699127","0.3333102762699127"
"36702","183507","183507","183507","0.1374891698360443","0.1374891698360443","0.1374891698360443"
"36717","183582","183582","183582","0.10743559896945953","0.10743559896945953","0.10743559896945953"
"36721","183602","183602","183602","0.06835480034351349","0.06835480034351349","0.06835480034351349"
"36758","183787","183787","183787","0.3505130410194397","0.3505130410194397","0.3505130410194397"
"36759","183792","183792","183792","0.10466766357421875","0.10466766357421875","0.10466766357421875"
"36769","183842","183842","183842","0.172873854637146","0.172873854637146","0.172873854637146"
"36779","183892","183892","183892","0.17138808965682983","0.17138808965682983","0.17138808965682983"
"36782","183907","183907","183907","0.40696489810943604","0.40696489810943604","0.40696489810943604"
"36788","183937","183937","183937","0.25689417123794556","0.25689417123794556","0.25689417123794556"
"36834","184167","184167","184167","0.37708646059036255","0.37708646059036255","0.37708646059036255"
"36840","184197","184197","184197","0.09263616800308228","0.09263616800308228","0.09263616800308228"
"36849","184242","184242","184242","0.3123456835746765","0.3123456835746765","0.3123456835746765"
"36855","184272","184272","184272","0.45169466733932495","0.45169466733932495","0.45169466733932495"
"36867","184332","184332","184332","0.27975574135780334","0.27975574135780334","0.27975574135780334"
"36871","184352","184352","184352","0.11456840485334396","0.11456840485334396","0.11456840485334396"
"36879","184392","184392","184392","0.4071705639362335","0.4071705639362335","0.4071705639362335"
"36913","184562","184562","184562","0.19472329318523407","0.19472329318523407","0.19472329318523407"
"36950","184747","184747","184747","0.45415446162223816","0.45415446162223816","0.45415446162223816"
"36955","184772","184772","184772","0.1109364926815033","0.1109364926815033","0.1109364926815033"
"36979","184892","184892","184892","0.19717775285243988","0.19717775285243988","0.19717775285243988"
"37015","185072","185072","185072","0.30162209272384644","0.30162209272384644","0.30162209272384644"
"37021","185102","185102","185102","0.22359482944011688","0.22359482944011688","0.22359482944011688"
"37022","185107","185107","185107","0.11506611108779907","0.11506611108779907","0.11506611108779907"
"37045","185222","185222","185222","0.1461717188358307","0.1461717188358307","0.1461717188358307"
"37047","185232","185232","185232","0.40378084778785706","0.40378084778785706","0.40378084778785706"
"37062","185307","185307","185307","0.08486169576644897","0.08486169576644897","0.08486169576644897"
"37095","185472","185472","185472","0.2640846371650696","0.2640846371650696","0.2640846371650696"
"37105","185522","185522","185522","0.16807648539543152","0.16807648539543152","0.16807648539543152"
"37111","185552","185552","185552","0.3184502124786377","0.3184502124786377","0.3184502124786377"
"37127","185632","185632","185632","0.4525917172431946","0.4525917172431946","0.4525917172431946"
"37129","185642","185642","185642","0.17331723868846893","0.17331723868846893","0.17331723868846893"
"37137","185682","185682","185682","0.12716703116893768","0.12716703116893768","0.12716703116893768"
"37140","185697","185697","185697","0.2294256091117859","0.2294256091117859","0.2294256091117859"
"37153","185762","185762","185762","0.16101780533790588","0.16101780533790588","0.16101780533790588"
"37159","185792","185792","185792","0.25000953674316406","0.25000953674316406","0.25000953674316406"
"37162","185807","185807","185807","0.2934969663619995","0.2934969663619995","0.2934969663619995"
"37181","185902","185902","185902","0.09129409492015839","0.09129409492015839","0.09129409492015839"
"37184","185917","185917","185917","0.18055284023284912","0.18055284023284912","0.18055284023284912"
"37187","185932","185932","185932","0.08814370632171631","0.08814370632171631","0.08814370632171631"
"37191","185952","185952","185952","0.14601585268974304","0.14601585268974304","0.14601585268974304"
"37204","186017","186017","186017","0.15507665276527405","0.15507665276527405","0.15507665276527405"
"37219","186092","186092","186092","0.17644517123699188","0.17644517123699188","0.17644517123699188"
"37226","186127","186127","186127","0.10634823143482208","0.10634823143482208","0.10634823143482208"
"37242","186207","186207","186207","0.13116420805454254","0.13116420805454254","0.13116420805454254"
"37263","186312","186312","186312","0.18933707475662231","0.18933707475662231","0.18933707475662231"
"37267","186332","186332","186332","0.1310073733329773","0.1310073733329773","0.1310073733329773"
"37329","186642","186642","186642","0.2098069041967392","0.2098069041967392","0.2098069041967392"
"37333","186662","186662","186662","0.10569539666175842","0.10569539666175842","0.10569539666175842"
"37341","186702","186702","186702","0.13510894775390625","0.13510894775390625","0.13510894775390625"
"37368","186837","186837","186837","0.18151181936264038","0.18151181936264038","0.18151181936264038"
"37389","186942","186942","186942","0.23884619772434235","0.23884619772434235","0.23884619772434235"
"37430","187147","187147","187147","0.1931796371936798","0.1931796371936798","0.1931796371936798"
"37440","187197","187197","187197","0.5777348875999451","0.5777348875999451","0.5777348875999451"
"37445","187222","187222","187222","0.5183393359184265","0.5183393359184265","0.5183393359184265"
"37462","187307","187307","187307","0.34419092535972595","0.34419092535972595","0.34419092535972595"
"37485","187422","187422","187422","0.32786381244659424","0.32786381244659424","0.32786381244659424"
"37503","187512","187512","187512","0.3580031096935272","0.3580031096935272","0.3580031096935272"
"37506","187527","187527","187527","0.16542530059814453","0.16542530059814453","0.16542530059814453"
"37516","187577","187577","187577","0.21600063145160675","0.21600063145160675","0.21600063145160675"
"37524","187617","187617","187617","0.4548324942588806","0.4548324942588806","0.4548324942588806"
"37530","187647","187647","187647","0.13194110989570618","0.13194110989570618","0.13194110989570618"
"37542","187707","187707","187707","0.43583518266677856","0.43583518266677856","0.43583518266677856"
"37548","187737","187737","187737","0.378609299659729","0.378609299659729","0.378609299659729"
"37561","187802","187802","187802","0.338878870010376","0.338878870010376","0.338878870010376"
"37566","187827","187827","187827","0.19657523930072784","0.19657523930072784","0.19657523930072784"
"37580","187897","187897","187897","0.14529335498809814","0.14529335498809814","0.14529335498809814"
"37591","187952","187952","187952","0.39564409852027893","0.39564409852027893","0.39564409852027893"
"37606","188027","188027","188027","0.15479081869125366","0.15479081869125366","0.15479081869125366"
"37658","188287","188287","188287","0.2702083885669708","0.2702083885669708","0.2702083885669708"
"37659","188292","188292","188292","0.3685588836669922","0.3685588836669922","0.3685588836669922"
"37662","188307","188307","188307","0.13578973710536957","0.13578973710536957","0.13578973710536957"
"37676","188377","188377","188377","0.5466882586479187","0.5466882586479187","0.5466882586479187"
"37689","188442","188442","188442","0.3112899661064148","0.3112899661064148","0.3112899661064148"
"37692","188457","188457","188457","0.176316499710083","0.176316499710083","0.176316499710083"
"37693","188462","188462","188462","0.1390240639448166","0.1390240639448166","0.1390240639448166"
"37712","188557","188557","188557","0.14817890524864197","0.14817890524864197","0.14817890524864197"
"37714","188567","188567","188567","0.10501381754875183","0.10501381754875183","0.10501381754875183"
"37718","188587","188587","188587","0.22978121042251587","0.22978121042251587","0.22978121042251587"
"37720","188597","188597","188597","0.19004255533218384","0.19004255533218384","0.19004255533218384"
"37734","188667","188667","188667","0.3744376301765442","0.3744376301765442","0.3744376301765442"
"37738","188687","188687","188687","0.06147707253694534","0.06147707253694534","0.06147707253694534"
"37740","188697","188697","188697","0.20837625861167908","0.20837625861167908","0.20837625861167908"
"37781","188902","188902","188902","0.2952568233013153","0.2952568233013153","0.2952568233013153"
"37787","188932","188932","188932","0.42326658964157104","0.42326658964157104","0.42326658964157104"
"37794","188967","188967","188967","0.5017071962356567","0.5017071962356567","0.5017071962356567"
"37812","189057","189057","189057","0.12757793068885803","0.12757793068885803","0.12757793068885803"
"37822","189107","189107","189107","0.1080528199672699","0.1080528199672699","0.1080528199672699"
"37825","189122","189122","189122","0.34505361318588257","0.34505361318588257","0.34505361318588257"
"37833","189162","189162","189162","0.20199692249298096","0.20199692249298096","0.20199692249298096"
"37853","189262","189262","189262","0.07710623741149902","0.07710623741149902","0.07710623741149902"
"37857","189282","189282","189282","0.08482901751995087","0.08482901751995087","0.08482901751995087"
"37863","189312","189312","189312","0.37973451614379883","0.37973451614379883","0.37973451614379883"
"37876","189377","189377","189377","0.09822706878185272","0.09822706878185272","0.09822706878185272"
"37880","189397","189397","189397","0.54514080286026","0.54514080286026","0.54514080286026"
"37891","189452","189452","189452","0.177476167678833","0.177476167678833","0.177476167678833"
"37927","189632","189632","189632","0.2752874791622162","0.2752874791622162","0.2752874791622162"
"37931","189652","189652","189652","0.17954756319522858","0.17954756319522858","0.17954756319522858"
"37945","189722","189722","189722","0.19172915816307068","0.19172915816307068","0.19172915816307068"
"37951","189752","189752","189752","0.5505183339118958","0.5505183339118958","0.5505183339118958"
"37954","189767","189767","189767","0.2476205825805664","0.2476205825805664","0.2476205825805664"
"37962","189807","189807","189807","0.1820995807647705","0.1820995807647705","0.1820995807647705"
"37966","189827","189827","189827","0.15690401196479797","0.15690401196479797","0.15690401196479797"
"37974","189867","189867","189867","0.12007544934749603","0.12007544934749603","0.12007544934749603"
"37975","189872","189872","189872","0.1204553097486496","0.1204553097486496","0.1204553097486496"
"37991","189952","189952","189952","0.5431195497512817","0.5431195497512817","0.5431195497512817"
"38033","190162","190162","190162","0.20054659247398376","0.20054659247398376","0.20054659247398376"
"38041","190202","190202","190202","0.26587966084480286","0.26587966084480286","0.26587966084480286"
"38093","190462","190462","190462","0.08751501142978668","0.08751501142978668","0.08751501142978668"
"38104","190517","190517","190517","0.35762307047843933","0.35762307047843933","0.35762307047843933"
"38110","190547","190547","190547","0.09565764665603638","0.09565764665603638","0.09565764665603638"
"38134","190667","190667","190667","0.17482244968414307","0.17482244968414307","0.17482244968414307"
"38153","190762","190762","190762","0.4647764563560486","0.4647764563560486","0.4647764563560486"
"38162","190807","190807","190807","0.35412895679473877","0.35412895679473877","0.35412895679473877"
"38165","190822","190822","190822","0.2208099067211151","0.2208099067211151","0.2208099067211151"
"38180","190897","190897","190897","0.19299080967903137","0.19299080967903137","0.19299080967903137"
"38185","190922","190922","190922","0.07478074729442596","0.07478074729442596","0.07478074729442596"
"38186","190927","190927","190927","0.3870951533317566","0.3870951533317566","0.3870951533317566"
"38189","190942","190942","190942","0.09310084581375122","0.09310084581375122","0.09310084581375122"
"38219","191092","191092","191092","0.18557247519493103","0.18557247519493103","0.18557247519493103"
"38243","191212","191212","191212","0.0942322388291359","0.0942322388291359","0.0942322388291359"
"38248","191237","191237","191237","0.30944710969924927","0.30944710969924927","0.30944710969924927"
"38278","191387","191387","191387","0.20834830403327942","0.20834830403327942","0.20834830403327942"
"38281","191402","191402","191402","0.08893213421106339","0.08893213421106339","0.08893213421106339"
"38287","191432","191432","191432","0.13296163082122803","0.13296163082122803","0.13296163082122803"
"38298","191487","191487","191487","0.22402584552764893","0.22402584552764893","0.22402584552764893"
"38312","191557","191557","191557","0.24442024528980255","0.24442024528980255","0.24442024528980255"
"38331","191652","191652","191652","0.204178124666214","0.204178124666214","0.204178124666214"
"38340","191697","191697","191697","0.16743104159832","0.16743104159832","0.16743104159832"
"38348","191737","191737","191737","0.19200798869132996","0.19200798869132996","0.19200798869132996"
"38351","191752","191752","191752","0.5136092901229858","0.5136092901229858","0.5136092901229858"
"38376","191877","191877","191877","0.5938570499420166","0.5938570499420166","0.5938570499420166"
"38377","191882","191882","191882","0.17481258511543274","0.17481258511543274","0.17481258511543274"
"38380","191897","191897","191897","0.1772581934928894","0.1772581934928894","0.1772581934928894"
"38384","191917","191917","191917","0.17971529066562653","0.17971529066562653","0.17971529066562653"
"38402","192007","192007","192007","0.1523408144712448","0.1523408144712448","0.1523408144712448"
"38434","192167","192167","192167","0.1387230008840561","0.1387230008840561","0.1387230008840561"
"38447","192232","192232","192232","0.23961001634597778","0.23961001634597778","0.23961001634597778"
"38454","192267","192267","192267","0.27793237566947937","0.27793237566947937","0.27793237566947937"
"38456","192277","192277","192277","0.09299571812152863","0.09299571812152863","0.09299571812152863"
"38482","192407","192407","192407","0.05909571051597595","0.05909571051597595","0.05909571051597595"
"38489","192442","192442","192442","0.13922366499900818","0.13922366499900818","0.13922366499900818"
"38529","192642","192642","192642","0.0682520717382431","0.0682520717382431","0.0682520717382431"
"38543","192712","192712","192712","0.09026789665222168","0.09026789665222168","0.09026789665222168"
"38561","192802","192802","192802","0.18250761926174164","0.18250761926174164","0.18250761926174164"
"38570","192847","192847","192847","0.21813610196113586","0.21813610196113586","0.21813610196113586"
"38579","192892","192892","192892","0.36724671721458435","0.36724671721458435","0.36724671721458435"
"38592","192957","192957","192957","0.11899762600660324","0.11899762600660324","0.11899762600660324"
"38596","192977","192977","192977","0.5147292613983154","0.5147292613983154","0.5147292613983154"
"38624","193117","193117","193117","0.21546563506126404","0.21546563506126404","0.21546563506126404"
"38626","193127","193127","193127","0.21679788827896118","0.21679788827896118","0.21679788827896118"
"38634","193167","193167","193167","0.14799228310585022","0.14799228310585022","0.14799228310585022"
"38698","193487","193487","193487","0.361908882856369","0.361908882856369","0.361908882856369"
"38701","193502","193502","193502","0.5361703634262085","0.5361703634262085","0.5361703634262085"
"38702","193507","193507","193507","0.17946112155914307","0.17946112155914307","0.17946112155914307"
"38708","193537","193537","193537","0.21945595741271973","0.21945595741271973","0.21945595741271973"
"38717","193582","193582","193582","0.24429962038993835","0.24429962038993835","0.24429962038993835"
"38738","193687","193687","193687","0.14258264005184174","0.14258264005184174","0.14258264005184174"
"38741","193702","193702","193702","0.33527565002441406","0.33527565002441406","0.33527565002441406"
"38744","193717","193717","193717","0.4637901484966278","0.4637901484966278","0.4637901484966278"
"38770","193847","193847","193847","0.06069580465555191","0.06069580465555191","0.06069580465555191"
"38789","193942","193942","193942","0.3798298239707947","0.3798298239707947","0.3798298239707947"
"38803","194012","194012","194012","0.10995135456323624","0.10995135456323624","0.10995135456323624"
"38833","194162","194162","194162","0.3615347146987915","0.3615347146987915","0.3615347146987915"
"38835","194172","194172","194172","0.16357040405273438","0.16357040405273438","0.16357040405273438"
"38836","194177","194177","194177","0.37791770696640015","0.37791770696640015","0.37791770696640015"
"38837","194182","194182","194182","0.29081806540489197","0.29081806540489197","0.29081806540489197"
"38842","194207","194207","194207","0.14159788191318512","0.14159788191318512","0.14159788191318512"
"38870","194347","194347","194347","0.27891749143600464","0.27891749143600464","0.27891749143600464"
"38898","194487","194487","194487","0.08940505236387253","0.08940505236387253","0.08940505236387253"
"38919","194592","194592","194592","0.5217308402061462","0.5217308402061462","0.5217308402061462"
"38952","194757","194757","194757","0.11228115111589432","0.11228115111589432","0.11228115111589432"
"38958","194787","194787","194787","0.23073062300682068","0.23073062300682068","0.23073062300682068"
"39004","195017","195017","195017","0.0823495090007782","0.0823495090007782","0.0823495090007782"
"39014","195067","195067","195067","0.3345184028148651","0.3345184028148651","0.3345184028148651"
"39020","195097","195097","195097","0.14333203434944153","0.14333203434944153","0.14333203434944153"
"39038","195187","195187","195187","0.4452438950538635","0.4452438950538635","0.4452438950538635"
"39041","195202","195202","195202","0.324422687292099","0.324422687292099","0.324422687292099"
"39052","195257","195257","195257","0.100338414311409","0.100338414311409","0.100338414311409"
"39075","195372","195372","195372","0.16793102025985718","0.16793102025985718","0.16793102025985718"
"39094","195467","195467","195467","0.11994169652462006","0.11994169652462006","0.11994169652462006"
"39098","195487","195487","195487","0.2785554826259613","0.2785554826259613","0.2785554826259613"
"39103","195512","195512","195512","0.21778926253318787","0.21778926253318787","0.21778926253318787"
"39123","195612","195612","195612","0.04061388596892357","0.04061388596892357","0.04061388596892357"
"39133","195662","195662","195662","0.07081770151853561","0.07081770151853561","0.07081770151853561"
"39158","195787","195787","195787","0.12524352967739105","0.12524352967739105","0.12524352967739105"
"39180","195897","195897","195897","0.37929701805114746","0.37929701805114746","0.37929701805114746"
"39184","195917","195917","195917","0.1494719386100769","0.1494719386100769","0.1494719386100769"
"39199","195992","195992","195992","0.26100775599479675","0.26100775599479675","0.26100775599479675"
"39203","196012","196012","196012","0.09096396714448929","0.09096396714448929","0.09096396714448929"
"39204","196017","196017","196017","0.3890235722064972","0.3890235722064972","0.3890235722064972"
"39205","196022","196022","196022","0.18651512265205383","0.18651512265205383","0.18651512265205383"
"39208","196037","196037","196037","0.05637329816818237","0.05637329816818237","0.05637329816818237"
"39212","196057","196057","196057","0.2682519257068634","0.2682519257068634","0.2682519257068634"
"39217","196082","196082","196082","0.554179310798645","0.554179310798645","0.554179310798645"
"39227","196132","196132","196132","0.3890804052352905","0.3890804052352905","0.3890804052352905"
"39237","196182","196182","196182","0.3274941146373749","0.3274941146373749","0.3274941146373749"
"39242","196207","196207","196207","0.11687948554754257","0.11687948554754257","0.11687948554754257"
"39291","196452","196452","196452","0.25226911902427673","0.25226911902427673","0.25226911902427673"
"39307","196532","196532","196532","0.32267534732818604","0.32267534732818604","0.32267534732818604"
"39310","196547","196547","196547","0.20805597305297852","0.20805597305297852","0.20805597305297852"
"39315","196572","196572","196572","0.39060884714126587","0.39060884714126587","0.39060884714126587"
"39321","196602","196602","196602","0.2146044671535492","0.2146044671535492","0.2146044671535492"
"39322","196607","196607","196607","0.17435407638549805","0.17435407638549805","0.17435407638549805"
"39337","196682","196682","196682","0.06661954522132874","0.06661954522132874","0.06661954522132874"
"39346","196727","196727","196727","0.2172527313232422","0.2172527313232422","0.2172527313232422"
"39349","196742","196742","196742","0.2739398777484894","0.2739398777484894","0.2739398777484894"
"39363","196812","196812","196812","0.40286439657211304","0.40286439657211304","0.40286439657211304"
"39375","196872","196872","196872","0.15095335245132446","0.15095335245132446","0.15095335245132446"
"39376","196877","196877","196877","0.1077708750963211","0.1077708750963211","0.1077708750963211"
"39379","196892","196892","196892","0.2665872871875763","0.2665872871875763","0.2665872871875763"
"39381","196902","196902","196902","0.15218836069107056","0.15218836069107056","0.15218836069107056"
"39405","197022","197022","197022","0.2015872299671173","0.2015872299671173","0.2015872299671173"
"39431","197152","197152","197152","0.15768620371818542","0.15768620371818542","0.15768620371818542"
"39440","197197","197197","197197","0.35541799664497375","0.35541799664497375","0.35541799664497375"
"39458","197287","197287","197287","0.37724369764328003","0.37724369764328003","0.37724369764328003"
"39482","197407","197407","197407","0.18208369612693787","0.18208369612693787","0.18208369612693787"
"39514","197567","197567","197567","0.4985419511795044","0.4985419511795044","0.4985419511795044"
"39531","197652","197652","197652","0.2562534809112549","0.2562534809112549","0.2562534809112549"
"39535","197672","197672","197672","0.07554159313440323","0.07554159313440323","0.07554159313440323"
"39548","197737","197737","197737","0.15940691530704498","0.15940691530704498","0.15940691530704498"
"39560","197797","197797","197797","0.34865909814834595","0.34865909814834595","0.34865909814834595"
"39565","197822","197822","197822","0.13834857940673828","0.13834857940673828","0.13834857940673828"
"39567","197832","197832","197832","0.1495465785264969","0.1495465785264969","0.1495465785264969"
"39579","197892","197892","197892","0.16047203540802002","0.16047203540802002","0.16047203540802002"
"39588","197937","197937","197937","0.28687942028045654","0.28687942028045654","0.28687942028045654"
"39590","197947","197947","197947","0.3459070920944214","0.3459070920944214","0.3459070920944214"
"39600","197997","197997","197997","0.08176539838314056","0.08176539838314056","0.08176539838314056"
"39603","198012","198012","198012","0.10579018294811249","0.10579018294811249","0.10579018294811249"
"39612","198057","198057","198057","0.14380572736263275","0.14380572736263275","0.14380572736263275"
"39613","198062","198062","198062","0.1399921178817749","0.1399921178817749","0.1399921178817749"
"39625","198122","198122","198122","0.4400952458381653","0.4400952458381653","0.4400952458381653"
"39626","198127","198127","198127","0.1706889271736145","0.1706889271736145","0.1706889271736145"
"39644","198217","198217","198217","0.2588132619857788","0.2588132619857788","0.2588132619857788"
"39653","198262","198262","198262","0.21813124418258667","0.21813124418258667","0.21813124418258667"
"39670","198347","198347","198347","0.1649819016456604","0.1649819016456604","0.1649819016456604"
"39679","198392","198392","198392","0.2522282600402832","0.2522282600402832","0.2522282600402832"
"39685","198422","198422","198422","0.36264556646347046","0.36264556646347046","0.36264556646347046"
"39689","198442","198442","198442","0.11905501037836075","0.11905501037836075","0.11905501037836075"
"39691","198452","198452","198452","0.3579832911491394","0.3579832911491394","0.3579832911491394"
"39704","198517","198517","198517","0.3858034014701843","0.3858034014701843","0.3858034014701843"
"39709","198542","198542","198542","0.4113065004348755","0.4113065004348755","0.4113065004348755"
"39719","198592","198592","198592","0.19792357087135315","0.19792357087135315","0.19792357087135315"
"39736","198677","198677","198677","0.548681378364563","0.548681378364563","0.548681378364563"
"39738","198687","198687","198687","0.13181959092617035","0.13181959092617035","0.13181959092617035"
"39742","198707","198707","198707","0.5417007803916931","0.5417007803916931","0.5417007803916931"
"39790","198947","198947","198947","0.17707929015159607","0.17707929015159607","0.17707929015159607"
"39799","198992","198992","198992","0.30359622836112976","0.30359622836112976","0.30359622836112976"
"39801","199002","199002","199002","0.2856023907661438","0.2856023907661438","0.2856023907661438"
"39818","199087","199087","199087","0.5525875687599182","0.5525875687599182","0.5525875687599182"
"39821","199102","199102","199102","0.16495323181152344","0.16495323181152344","0.16495323181152344"
"39827","199132","199132","199132","0.4295426905155182","0.4295426905155182","0.4295426905155182"
"39839","199192","199192","199192","0.26802361011505127","0.26802361011505127","0.26802361011505127"
"39842","199207","199207","199207","0.10222354531288147","0.10222354531288147","0.10222354531288147"
"39853","199262","199262","199262","0.256717324256897","0.256717324256897","0.256717324256897"
"39885","199422","199422","199422","0.3566146194934845","0.3566146194934845","0.3566146194934845"
"39889","199442","199442","199442","0.31940996646881104","0.31940996646881104","0.31940996646881104"
"39896","199477","199477","199477","0.275034099817276","0.275034099817276","0.275034099817276"
"39898","199487","199487","199487","0.44339776039123535","0.44339776039123535","0.44339776039123535"
"39907","199532","199532","199532","0.09666043519973755","0.09666043519973755","0.09666043519973755"
"39912","199557","199557","199557","0.24905937910079956","0.24905937910079956","0.24905937910079956"
"39947","199732","199732","199732","0.29450199007987976","0.29450199007987976","0.29450199007987976"
"39966","199827","199827","199827","0.2672319710254669","0.2672319710254669","0.2672319710254669"
"39970","199847","199847","199847","0.08081214129924774","0.08081214129924774","0.08081214129924774"
"39971","199852","199852","199852","0.13642518222332","0.13642518222332","0.13642518222332"
"39984","199917","199917","199917","0.2372748851776123","0.2372748851776123","0.2372748851776123"
"39995","199972","199972","199972","0.24570275843143463","0.24570275843143463","0.24570275843143463"
"40013","200062","200062","200062","0.12363073974847794","0.12363073974847794","0.12363073974847794"
"40014","200067","200067","200067","0.40074220299720764","0.40074220299720764","0.40074220299720764"
"40017","200082","200082","200082","0.10800284147262573","0.10800284147262573","0.10800284147262573"
"40040","200197","200197","200197","0.30755615234375","0.30755615234375","0.30755615234375"
"40052","200257","200257","200257","0.1281886100769043","0.1281886100769043","0.1281886100769043"
"40054","200267","200267","200267","0.10097197443246841","0.10097197443246841","0.10097197443246841"
"40093","200462","200462","200462","0.11364901065826416","0.11364901065826416","0.11364901065826416"
"40117","200582","200582","200582","0.2856966555118561","0.2856966555118561","0.2856966555118561"
"40123","200612","200612","200612","0.4484390914440155","0.4484390914440155","0.4484390914440155"
"40136","200677","200677","200677","0.36307963728904724","0.36307963728904724","0.36307963728904724"
"40139","200692","200692","200692","0.19984258711338043","0.19984258711338043","0.19984258711338043"
"40145","200722","200722","200722","0.14389429986476898","0.14389429986476898","0.14389429986476898"
